age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
44,48,married_civ_spouse,husband,some_college,craft_repair,0,yes
37,47,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
59,52,married_civ_spouse,husband,bachelors,sales,0,yes
40,40,married_civ_spouse,husband,bachelors,sales,0,yes
48,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
43,40,married_civ_spouse,wife,assoc_voc,prof_specialty,0,yes
53,40,married_civ_spouse,husband,some_college,prof_specialty,0,yes
31,49,married_civ_spouse,not_in_family,assoc_acdm,craft_repair,0,yes
38,50,married_civ_spouse,husband,assoc_voc,sales,0,yes
47,44,married_civ_spouse,husband,some_college,transport_moving,0,yes
33,60,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
46,47,married_civ_spouse,husband,bachelors,farming_fishing,0,yes
49,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
36,43,married_civ_spouse,husband,bachelors,craft_repair,0,yes
60,43,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
34,45,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
58,46,divorced,not_in_family,masters,exec_managerial,0,yes
36,42,married_civ_spouse,wife,hs_grad,transport_moving,0,yes
44,50,never_married,not_in_family,bachelors,exec_managerial,0,yes
31,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
42,49,married_civ_spouse,husband,some_college,sales,0,yes
52,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
38,41,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
41,42,divorced,unmarried,some_college,craft_repair,0,yes
44,45,married_civ_spouse,husband,some_college,transport_moving,0,yes
36,53,never_married,not_in_family,prof_school,prof_specialty,0,yes
53,39,never_married,not_in_family,masters,adm_clerical,0,yes
30,40,married_civ_spouse,wife,some_college,protective_serv,0,yes
53,50,married_civ_spouse,husband,masters,prof_specialty,0,yes
46,42,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
54,47,divorced,unmarried,hs_grad,craft_repair,0,yes
45,47,married_civ_spouse,husband,some_college,exec_managerial,0,yes
51,40,married_civ_spouse,husband,11th,craft_repair,0,yes
41,59,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
37,40,married_civ_spouse,husband,bachelors,machine_op_inspct,0,yes
37,48,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
40,40,never_married,not_in_family,masters,exec_managerial,0,yes
52,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
61,30,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
39,42,married_civ_spouse,husband,some_college,tech_support,0,yes
53,45,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
37,51,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
45,60,divorced,not_in_family,masters,exec_managerial,0,yes
41,55,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
52,49,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
51,40,divorced,not_in_family,masters,prof_specialty,0,yes
55,46,married_civ_spouse,husband,some_college,exec_managerial,0,yes
53,41,married_civ_spouse,husband,some_college,prof_specialty,0,yes
43,50,married_civ_spouse,husband,some_college,craft_repair,0,yes
50,54,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
43,42,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
32,41,married_civ_spouse,husband,some_college,exec_managerial,0,yes
42,50,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
36,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
34,49,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
36,43,married_civ_spouse,wife,some_college,exec_managerial,0,yes
42,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
47,36,married_civ_spouse,wife,prof_school,prof_specialty,0,yes
54,45,married_civ_spouse,husband,masters,exec_managerial,0,yes
34,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
50,35,married_civ_spouse,wife,some_college,tech_support,0,yes
52,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
39,34,married_civ_spouse,husband,9th,other_service,0,yes
48,52,married_civ_spouse,husband,hs_grad,sales,0,yes
43,46,married_civ_spouse,husband,some_college,craft_repair,0,yes
42,30,divorced,not_in_family,hs_grad,exec_managerial,0,yes
53,53,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
50,54,divorced,not_in_family,bachelors,exec_managerial,0,yes
39,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
37,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
44,41,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
35,43,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
68,40,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
59,44,married_civ_spouse,husband,some_college,exec_managerial,0,yes
40,44,married_civ_spouse,husband,masters,prof_specialty,0,yes
52,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
37,35,separated,not_in_family,prof_school,prof_specialty,0,yes
35,43,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
45,46,married_civ_spouse,husband,some_college,craft_repair,0,yes
41,53,divorced,unmarried,assoc_voc,adm_clerical,0,yes
31,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
35,51,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
34,49,married_spouse_absent,not_in_family,hs_grad,craft_repair,0,yes
48,41,divorced,not_in_family,doctorate,prof_specialty,0,yes
37,57,married_civ_spouse,husband,hs_grad,sales,0,yes
43,51,married_civ_spouse,husband,assoc_voc,other_service,0,yes
36,56,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
46,46,married_civ_spouse,husband,masters,exec_managerial,0,yes
35,35,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
51,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
58,46,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
31,33,married_civ_spouse,wife,masters,sales,0,yes
35,40,married_civ_spouse,wife,masters,prof_specialty,0,yes
41,40,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
42,45,married_civ_spouse,wife,some_college,sales,0,yes
57,31,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
39,37,married_civ_spouse,other_relative,bachelors,craft_repair,0,yes
53,47,married_civ_spouse,husband,masters,prof_specialty,0,yes
67,28,married_civ_spouse,husband,assoc_acdm,sales,0,yes
34,35,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
37,43,married_civ_spouse,husband,masters,prof_specialty,0,yes
36,52,married_civ_spouse,husband,some_college,exec_managerial,0,yes
42,49,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
40,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
50,50,married_civ_spouse,husband,some_college,prof_specialty,0,yes
39,44,married_civ_spouse,husband,assoc_acdm,adm_clerical,0,yes
41,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
39,37,married_civ_spouse,husband,hs_grad,sales,0,yes
38,54,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
44,57,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
56,48,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
53,43,married_civ_spouse,husband,assoc_acdm,exec_managerial,0,yes
39,55,married_civ_spouse,husband,some_college,exec_managerial,0,yes
39,41,married_civ_spouse,husband,masters,exec_managerial,0,yes
47,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
28,41,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
54,44,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
55,33,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
38,45,married_civ_spouse,husband,bachelors,sales,0,yes
38,46,married_civ_spouse,husband,some_college,tech_support,0,yes
62,59,married_civ_spouse,husband,hs_grad,sales,0,yes
49,56,married_civ_spouse,husband,some_college,exec_managerial,0,yes
32,57,married_civ_spouse,husband,bachelors,sales,0,yes
35,56,married_civ_spouse,husband,hs_grad,sales,0,yes
41,55,divorced,not_in_family,assoc_acdm,exec_managerial,0,yes
46,40,separated,unmarried,hs_grad,craft_repair,0,yes
50,55,divorced,not_in_family,bachelors,exec_managerial,0,yes
27,44,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
44,59,married_civ_spouse,husband,some_college,exec_managerial,0,yes
30,54,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
40,40,married_civ_spouse,husband,12th,craft_repair,0,yes
51,43,married_civ_spouse,husband,some_college,sales,0,yes
39,40,married_civ_spouse,wife,bachelors,sales,0,yes
33,38,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
43,41,married_civ_spouse,wife,masters,prof_specialty,0,yes
37,31,married_civ_spouse,wife,hs_grad,other_service,0,yes
44,58,married_civ_spouse,husband,masters,exec_managerial,0,yes
57,35,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
62,36,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
40,53,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
41,45,married_civ_spouse,husband,masters,exec_managerial,0,yes
39,59,married_civ_spouse,husband,assoc_voc,sales,0,yes
43,44,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
38,40,married_civ_spouse,husband,bachelors,tech_support,0,yes
61,42,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
38,50,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
43,47,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
34,51,married_civ_spouse,husband,bachelors,sales,0,yes
55,39,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
40,40,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
29,40,married_civ_spouse,other_relative,bachelors,exec_managerial,0,yes
45,36,married_civ_spouse,husband,some_college,sales,0,yes
35,46,separated,not_in_family,bachelors,sales,0,yes
47,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
49,40,married_civ_spouse,wife,hs_grad,craft_repair,0,yes
63,57,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
31,43,divorced,unmarried,bachelors,other_service,0,yes
38,42,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
47,42,married_civ_spouse,husband,bachelors,handlers_cleaners,0,yes
32,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
51,57,married_civ_spouse,husband,assoc_acdm,adm_clerical,0,yes
45,38,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
35,40,married_civ_spouse,husband,some_college,tech_support,0,yes
33,45,never_married,not_in_family,bachelors,prof_specialty,0,yes
33,50,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
28,44,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
50,41,married_civ_spouse,husband,masters,sales,0,yes
50,36,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
38,38,married_civ_spouse,wife,some_college,machine_op_inspct,0,yes
47,49,married_civ_spouse,husband,masters,prof_specialty,0,yes
45,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
42,54,never_married,not_in_family,bachelors,exec_managerial,0,yes
28,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
44,55,married_civ_spouse,husband,12th,craft_repair,0,yes
46,40,married_civ_spouse,husband,masters,prof_specialty,0,yes
45,41,divorced,unmarried,bachelors,prof_specialty,0,yes
42,44,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
51,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
41,41,married_civ_spouse,husband,hs_grad,other_service,0,yes
39,50,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
47,40,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
52,44,married_civ_spouse,husband,some_college,exec_managerial,0,yes
51,42,married_civ_spouse,husband,some_college,exec_managerial,0,yes
52,40,married_civ_spouse,husband,some_college,sales,0,yes
35,48,married_civ_spouse,husband,masters,prof_specialty,0,yes
48,40,married_civ_spouse,husband,assoc_voc,machine_op_inspct,0,yes
41,40,married_civ_spouse,husband,bachelors,tech_support,0,yes
42,44,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
45,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
58,46,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
51,47,never_married,not_in_family,doctorate,prof_specialty,0,yes
46,40,married_civ_spouse,husband,some_college,adm_clerical,0,yes
32,47,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
42,54,married_civ_spouse,husband,some_college,farming_fishing,0,yes
42,50,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
37,41,separated,not_in_family,hs_grad,adm_clerical,0,yes
52,43,married_civ_spouse,husband,some_college,prof_specialty,0,yes
44,43,married_civ_spouse,husband,bachelors,sales,0,yes
37,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
46,40,divorced,unmarried,bachelors,sales,0,yes
35,48,married_civ_spouse,husband,masters,exec_managerial,0,yes
42,40,never_married,not_in_family,bachelors,adm_clerical,0,yes
37,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
39,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
49,41,married_civ_spouse,husband,masters,exec_managerial,0,yes
38,49,never_married,not_in_family,masters,adm_clerical,0,yes
51,31,married_civ_spouse,wife,doctorate,prof_specialty,0,yes
51,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
53,36,married_civ_spouse,husband,hs_grad,sales,0,yes
43,40,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
42,38,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
42,36,married_civ_spouse,husband,11th,craft_repair,0,yes
50,40,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
47,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
44,34,married_civ_spouse,husband,hs_grad,sales,0,yes
40,40,married_civ_spouse,husband,some_college,prof_specialty,0,yes
37,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
29,41,married_civ_spouse,husband,bachelors,adm_clerical,0,yes
57,44,married_civ_spouse,husband,some_college,machine_op_inspct,0,yes
39,48,married_civ_spouse,wife,bachelors,exec_managerial,0,yes
36,49,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
39,54,never_married,not_in_family,bachelors,prof_specialty,0,yes
51,42,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
43,42,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
52,44,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
47,40,widowed,unmarried,masters,exec_managerial,0,yes
36,43,married_civ_spouse,husband,some_college,transport_moving,0,yes
43,40,never_married,not_in_family,hs_grad,protective_serv,0,yes
37,38,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
62,51,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
36,49,married_civ_spouse,husband,10th,farming_fishing,0,yes
35,48,never_married,not_in_family,bachelors,exec_managerial,0,yes
33,41,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
44,59,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
32,38,married_civ_spouse,husband,some_college,craft_repair,0,yes
58,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
60,46,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
32,40,never_married,not_in_family,doctorate,prof_specialty,0,yes
53,38,divorced,unmarried,masters,prof_specialty,0,yes
52,41,married_civ_spouse,husband,hs_grad,protective_serv,0,yes
47,49,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
56,41,married_civ_spouse,wife,hs_grad,tech_support,0,yes
37,45,married_civ_spouse,husband,bachelors,tech_support,0,yes
44,40,married_civ_spouse,wife,hs_grad,craft_repair,0,yes
30,42,married_civ_spouse,husband,some_college,tech_support,0,yes
32,44,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
44,40,married_civ_spouse,husband,bachelors,sales,0,yes
42,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
37,40,married_civ_spouse,husband,assoc_acdm,protective_serv,0,yes
44,40,married_civ_spouse,wife,bachelors,adm_clerical,0,yes
64,60,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
26,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
57,40,divorced,unmarried,prof_school,tech_support,0,yes
37,43,married_civ_spouse,husband,some_college,craft_repair,0,yes
32,43,married_civ_spouse,husband,some_college,prof_specialty,0,yes
36,49,married_civ_spouse,husband,masters,prof_specialty,0,yes
52,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
40,57,married_civ_spouse,husband,masters,exec_managerial,0,yes
45,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
36,43,married_civ_spouse,husband,assoc_voc,adm_clerical,0,yes
41,48,married_civ_spouse,husband,bachelors,sales,0,yes
45,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
32,46,married_civ_spouse,husband,bachelors,sales,0,yes
37,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
35,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
30,51,married_civ_spouse,husband,some_college,sales,0,yes
41,46,married_civ_spouse,husband,bachelors,craft_repair,0,yes
33,40,married_AF_spouse,wife,some_college,adm_clerical,0,yes
37,55,never_married,not_in_family,masters,prof_specialty,0,yes
47,38,married_civ_spouse,wife,masters,prof_specialty,0,yes
43,52,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
32,40,married_civ_spouse,husband,hs_grad,tech_support,0,yes
40,46,married_civ_spouse,husband,masters,prof_specialty,0,yes
45,56,married_civ_spouse,husband,hs_grad,sales,0,yes
44,40,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
46,40,divorced,unmarried,masters,prof_specialty,0,yes
37,50,married_civ_spouse,husband,masters,sales,0,yes
50,50,married_civ_spouse,husband,some_college,adm_clerical,0,yes
39,45,married_civ_spouse,husband,bachelors,sales,0,yes
41,46,married_civ_spouse,husband,masters,exec_managerial,0,yes
36,57,married_civ_spouse,husband,assoc_voc,farming_fishing,0,yes
33,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
33,40,never_married,not_in_family,bachelors,exec_managerial,0,yes
56,54,widowed,not_in_family,hs_grad,craft_repair,0,yes
32,40,married_civ_spouse,other_relative,bachelors,adm_clerical,0,yes
44,47,never_married,not_in_family,bachelors,tech_support,0,yes
42,55,married_civ_spouse,husband,some_college,craft_repair,0,yes
35,40,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
54,40,married_civ_spouse,wife,some_college,adm_clerical,0,yes
